EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Total Training Cost,Seniority_Years,Normalized_Training_Cost,Gender_Male 
1171,Jayson,Bright,2022-06-16,Desconocido,Production Technician I,Hannah Bailey,Jayson.Bright@Bilearner.Com,Svg,Active,Part-Time,Zone A,Part-Time,Unk,Nan,Production,Field Operations,1953-07-24,Ma,Laborer,93320,Hispanic,Single,Fully Meets,3.0,24-06-2023,4,1,4,294.74,3.923340177960301,0.21635016056804415,False
1172,Carlie,Wilkerson,2021-06-13,2022-05-27 00:00:00,Production Technician I,Charles Rogers,Carlie.Wilkerson@Bilearner.Com,Ew,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Voluntary,Truth Game Down Which.,Production,Engineers,1952-05-20,Ma,Engineer,39849,Asian,Married,Fully Meets,3.0,19-06-2023,1,3,2,202.09,4.930869267624915,0.11339770871067749,True
1173,Kaylyn,Patrick,2020-11-14,2021-11-01 00:00:00,Production Technician I,Christine Foster,Kaylyn.Patrick@Bilearner.Com,Bpc,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Resignation,Sure Trip Sound Action.,Production,Isp,1968-01-30,Ma,Manager,38596,White,Widowed,Fully Meets,3.0,16-06-2023,5,5,2,901.42,5.508555783709788,0.8904914826708743,False
1174,Evie,Pope,2020-06-16,2023-03-13 00:00:00,Production Technician I,Tyler Brown,Evie.Pope@Bilearner.Com,Ccdr,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Treatment Power Card Almost Pretty Sister.,Production,Field Operations,1973-12-10,Ma,Construction Manager,31731,Other,Widowed,Fully Meets,3.0,06-03-2023,2,1,5,454.23,5.921971252566735,0.3935750558376762,False
1175,Nayeli,Kelley,2018-12-20,2020-12-24 00:00:00,Production Technician I,Holly Nichols,Nayeli.Kelley@Bilearner.Com,Ew,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Voluntary,Reduce Subject Positive War Score Interesting.,Production,Catv,1996-08-04,Ma,Laborer,38710,Asian,Divorced,Fully Meets,3.0,22-04-2023,2,1,2,460.39,7.411362080766598,0.40042003266920756,False
1176,Krista,Franco,2022-10-29,Desconocido,Production Technician I,Jennifer Phillips,Krista.Franco@Bilearner.Com,Msc,Active,Contract,Zone A,Part-Time,Unk,Nan,Production,Engineers,1960-12-27,Ma,Project Manager,7184,White,Married,Fully Meets,3.0,17-10-2022,2,2,5,644.72,3.5537303216974676,0.6052470747724823,False
1177,Teresa,Farrell,2020-07-20,Desconocido,Production Technician I,Shannon Cruz,Teresa.Farrell@Bilearner.Com,Nel,Active,Contract,Zone A,Temporary,Unk,Nan,Production,Aerial,1968-07-06,Ma,Lineman,13425,Other,Married,Fully Meets,3.0,12-08-2022,2,2,5,436.86,5.8288843258042435,0.37427355460980294,False
1178,Dorian,Fox,2021-10-03,2021-12-19 00:00:00,Production Technician I,Jamie Lowe,Dorian.Fox@Bilearner.Com,Pl,Voluntarily Terminated,Contract,Zone C,Part-Time,Involuntary,Occur Air As Along Approach.,Production,Field Operations,1959-05-07,Ma,Laborer,93796,Other,Single,Fully Meets,3.0,03-05-2023,2,1,2,361.52,4.6242299794661195,0.29055593212805436,True
1179,Madeleine,Sherman,2022-07-16,Desconocido,Production Technician I,Paige Calderon,Madeleine.Sherman@Bilearner.Com,Pyz,Active,Part-Time,Zone A,Full-Time,Unk,Nan,Production,Aerial,1990-09-08,Ma,Supervisor,92453,Black,Divorced,Fully Meets,3.0,10-07-2023,3,5,1,229.05,3.8412046543463383,0.14335559432400297,True
1180,Allan,Butler,2020-06-30,Desconocido,Production Technician I,Jacob Taylor,Allan.Butler@Bilearner.Com,Svg,Active,Full-Time,Zone B,Full-Time,Unk,Nan,Production,Underground,1944-11-30,Ma,Laborer,10449,Hispanic,Single,Fully Meets,3.0,15-05-2023,4,3,1,787.85,5.883641341546886,0.7642927783272032,True
1181,Nevaeh,Davila,2021-06-13,Desconocido,Production Technician I,Sandra Pollard,Nevaeh.Davila@Bilearner.Com,Tns,Active,Full-Time,Zone C,Part-Time,Unk,Nan,Production,Wireline Construction,1993-06-16,Ma,Laborer,14795,Other,Married,Fully Meets,3.0,05-07-2023,5,5,4,483.82,4.930869267624915,0.4264553909748535,True
1182,Gunnar,Webster,2020-12-29,2022-10-24 00:00:00,Production Technician I,Alex Cox,Gunnar.Webster@Bilearner.Com,Wbl,Active,Full-Time,Zone C,Temporary,Voluntary,Here Best Worry Rich Might About Yourself.,Production,Splicing,1973-12-09,Ma,Splicer,60901,Black,Divorced,Fully Meets,3.0,25-08-2022,2,4,5,623.64,5.385352498288843,0.5818230306801639,False
1183,Aydin,Tate,2022-02-03,Desconocido,Production Technician I,Jon Adams,Aydin.Tate@Bilearner.Com,Bpc,Active,Part-Time,Zone A,Full-Time,Unk,Nan,Production,Catv,1946-12-18,Ma,Technician,64083,Black,Married,Fully Meets,3.0,07-03-2023,4,5,5,351.35,4.287474332648871,0.2792550531708022,False
1184,Patrick,Mckinney,2022-01-10,2023-05-11 00:00:00,Production Technician I,Cassandra Cox,Patrick.Mckinney@Bilearner.Com,Ccdr,Active,Full-Time,Zone B,Temporary,Involuntary,New Out Peace Director Fish.,Production,Wireline Construction,1951-10-01,Ma,Foreman,50781,Hispanic,Divorced,Fully Meets,3.0,03-10-2022,1,3,1,512.51,4.353182751540041,0.4583356483282032,False
1185,Milagros,Foley,2018-12-13,Desconocido,Production Manager,Lucas Duffy,Milagros.Foley@Bilearner.Com,Ew,Active,Part-Time,Zone A,Full-Time,Unk,Nan,Production,Fielders,1973-02-22,Ma,Engineer,67399,Other,Widowed,Fully Meets,3.0,13-08-2022,1,2,4,957.9,7.430527036276523,0.9532519195937461,False
1186,Rachael,Buck,2021-03-03,Desconocido,Production Manager,Ashley Ellis,Rachael.Buck@Bilearner.Com,Msc,Active,Full-Time,Zone A,Temporary,Unk,Nan,Production,Splicing,1983-08-25,Ma,Tester,82086,Hispanic,Single,Fully Meets,3.0,12-05-2023,3,3,5,886.45,5.210130047912389,0.8738568555332081,False
1187,Rigoberto,Townsend,2021-07-04,Desconocido,Production Manager,Allison Figueroa,Rigoberto.Townsend@Bilearner.Com,Nel,Active,Part-Time,Zone A,Full-Time,Unk,Nan,Production,Aerial,1997-09-15,Ma,Supervisor,97001,Black,Single,Fully Meets,3.0,19-11-2022,4,1,1,443.55,4.87337440109514,0.381707466136255,False
1188,Reagan,Odonnell,2020-02-06,2021-07-21 00:00:00,Production Technician Ii,Alex Bernard,Reagan.Odonnell@Bilearner.Com,Wbl,Voluntarily Terminated,Contract,Zone B,Part-Time,Retirement,Direction West Appear Son School Anything.,Production,General - Sga,1979-05-28,Ma,Estimator,13562,Black,Divorced,Fully Meets,3.0,16-07-2023,4,1,1,899.13,6.28062970568104,0.8879468403098019,True
1189,Roy,Morse,2020-06-28,2022-07-11 00:00:00,Production Technician Ii,Micheal Bryant,Roy.Morse@Bilearner.Com,Nel,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,Somebody Pass Again Say Cultural.,Production,General - Eng,1988-03-07,Ma,Engineer,55949,Other,Married,Fully Meets,3.0,19-07-2023,5,5,3,202.74,5.88911704312115,0.11411998711010855,False
1190,Rafael,Buchanan,2020-12-22,2021-11-20 00:00:00,Production Technician Ii,Bryan Simpson,Rafael.Buchanan@Bilearner.Com,Pl,Voluntarily Terminated,Contract,Zone B,Full-Time,Resignation,Table Day Sit Wish Attention Marriage Cause.,Production,Project Management - Eng,1998-04-20,Ma,Project Manager,88496,Hispanic,Married,Fully Meets,3.0,07-04-2023,2,5,3,727.81,5.404517453798768,0.6975764781705243,False
1191,Kaitlynn,Herman,2019-11-24,Desconocido,Production Technician Ii,Tamara Carter,Kaitlynn.Herman@Bilearner.Com,Bpc,Active,Full-Time,Zone B,Full-Time,Unk,Nan,Production,Wireline Construction,1978-04-25,Ma,Billing,55947,Black,Divorced,Fully Meets,3.0,13-07-2023,4,4,4,820.39,6.483230663928816,0.80045114620026,False
1192,Marquise,Santana,2022-09-23,Desconocido,Production Technician Ii,Bryan Harris,Marquise.Santana@Bilearner.Com,Ccdr,Active,Full-Time,Zone C,Full-Time,Unk,Nan,Production,General - Con,1988-12-07,Ma,Technician,75540,White,Single,Fully Meets,3.0,24-12-2022,3,1,1,111.94,3.652292950034223,0.013223250697276444,False
1193,Jamarion,Mitchell,2020-02-06,2022-01-23 00:00:00,Production Technician I,Anna Meyers,Jamarion.Mitchell@Bilearner.Com,Svg,Voluntarily Terminated,Full-Time,Zone B,Temporary,Involuntary,Onto Focus Address Treat Before Ability.,Production,Aerial,1950-09-18,Ma,Foreman,68342,Black,Married,Fully Meets,3.0,15-08-2022,5,2,3,231.96,6.28062970568104,0.146589179158379,False
1194,Gabrielle,Hardy,2019-01-14,2021-08-06 00:00:00,Production Technician I,Christopher Levy,Gabrielle.Hardy@Bilearner.Com,Ew,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Tonight Answer Benefit Second Commercial Law.,Production,Field Operations,1953-03-08,Ma,Foreman,5779,Asian,Widowed,Fully Meets,3.0,04-12-2022,5,4,2,430.92,7.342915811088296,0.3676730412365406,True
1195,Savion,Stokes,2019-06-25,2022-05-15 00:00:00,Production Technician I,David Maddox,Savion.Stokes@Bilearner.Com,Tns,Leave Of Absence,Part-Time,Zone C,Part-Time,Retirement,Window Management Move.,Production,Wireline Construction,1967-03-27,Ma,Foreman,91065,Hispanic,Widowed,Fully Meets,3.0,30-01-2023,5,3,2,638.7,6.899383983572895,0.598557665596213,False
1196,Trevin,Summers,2019-03-09,Desconocido,Production Technician I,John Lambert,Trevin.Summers@Bilearner.Com,Pyz,Active,Part-Time,Zone C,Temporary,Unk,Nan,Production,General - Eng,1978-11-07,Ma,Administrator,47386,Other,Married,Fully Meets,3.0,02-06-2023,4,5,4,355.3,7.195071868583162,0.28364428344426784,False
1197,Hailie,Bell,2020-06-13,Desconocido,Production Technician I,Anthony Cross,Hailie.Bell@Bilearner.Com,Wbl,Active,Full-Time,Zone B,Part-Time,Unk,Nan,Production,Safety,1958-06-12,Ma,Administrative,38009,Hispanic,Divorced,Fully Meets,3.0,09-11-2022,3,5,4,575.1,5.930184804928132,0.527885502205727,False
1198,Audrey,Stevens,2019-01-22,Desconocido,Production Technician I,Daniel Blackburn,Audrey.Stevens@Bilearner.Com,Nel,Active,Contract,Zone B,Part-Time,Unk,Nan,Production,Field Operations,1952-09-28,Ma,Laborer,61843,Asian,Married,Fully Meets,3.0,12-12-2022,3,2,2,140.82,7.321013004791239,0.04531463558276753,False
1199,Jason,Munoz,2020-12-12,Desconocido,Production Technician I,Richard Graves,Jason.Munoz@Bilearner.Com,Pl,Active,Full-Time,Zone B,Part-Time,Unk,Nan,Production,Field Operations,1950-04-14,Ma,Laborer,75258,White,Widowed,Fully Meets,3.0,27-06-2023,3,3,3,663.19,5.431895961670089,0.6257708932917005,False
1200,Carlee,Foley,2022-04-27,Desconocido,Production Technician I,Sheryl Scott,Carlee.Foley@Bilearner.Com,Bpc,Active,Part-Time,Zone A,Full-Time,Unk,Nan,Production,General - Con,1977-10-08,Ma,Laborer,62616,Other,Married,Fully Meets,3.0,19-04-2023,4,5,1,996.77,4.060232717316906,0.9964441678797239,False
1201,Sarahi,Dodson,2022-04-11,2022-09-26 00:00:00,Production Technician I,Robert Hill,Sarahi.Dodson@Bilearner.Com,Ccdr,Voluntarily Terminated,Contract,Zone A,Part-Time,Voluntary,Information Race Relate Rich Poor Already Make.,Production,General - Con,1954-01-27,Ma,Flagger,53450,Other,Divorced,Fully Meets,3.0,23-02-2023,2,4,4,145.39,4.1040383299110195,0.050392808329536715,True
1202,Faith,Carey,2022-09-01,2022-12-02 00:00:00,Production Technician I,Emily Rogers,Faith.Carey@Bilearner.Com,Svg,Voluntarily Terminated,Contract,Zone B,Temporary,Voluntary,Tough That Inside Relate Hundred Leave.,Production,Wireline Construction,1983-06-20,Ma,Model Assistant,9799,White,Widowed,Fully Meets,3.0,14-08-2022,1,3,2,344.74,3.7125256673511293,0.271910037447357,True
1203,Mylie,Salazar,2018-09-08,Desconocido,Production Technician I,Jasmine Johnson,Mylie.Salazar@Bilearner.Com,Ew,Active,Contract,Zone A,Part-Time,Unk,Nan,Production,Engineers,1987-01-16,Ma,Engineer,14153,White,Divorced,Fully Meets,3.0,03-10-2022,3,5,3,308.09,7.693360711841205,0.23118464769482064,True
1204,Pablo,Parker,2022-11-24,2023-08-05 00:00:00,Production Technician I,Melissa Tucker,Pablo.Parker@Bilearner.Com,Msc,Active,Full-Time,Zone B,Temporary,Voluntary,Attention Summer We. Suffer Impact Imagine We.,Production,General - Sga,1948-08-26,Ma,Vp,76112,White,Married,Fully Meets,3.0,22-06-2023,1,4,3,610.96,3.482546201232033,0.5677330459035702,True
1205,Ulises,Shea,2020-07-23,Desconocido,Production Technician I,Timothy Higgins,Ulises.Shea@Bilearner.Com,Tns,Active,Full-Time,Zone C,Part-Time,Unk,Nan,Production,Yard (Material Handling),1956-05-04,Ma,Shop,73101,Hispanic,Single,Fully Meets,3.0,07-04-2023,2,1,2,201.83,5.820670773442847,0.11310879735090507,False
1206,Bethany,Terry,2018-12-28,2023-05-15 00:00:00,Production Technician I,Richard Scott,Bethany.Terry@Bilearner.Com,Pyz,Active,Part-Time,Zone C,Part-Time,Voluntary,Various Step Without Couple Within At Gun.,Production,Engineers,1956-02-15,Ma,Drafter,82378,White,Divorced,Fully Meets,3.0,17-10-2022,3,4,2,391.85,7.389459274469542,0.32425855344304555,False
1207,Kamari,Holloway,2019-10-01,Desconocido,Production Technician I,Hunter Hill,Kamari.Holloway@Bilearner.Com,Wbl,Active,Contract,Zone B,Full-Time,Unk,Nan,Production,Wireline Construction,1956-07-08,Ma,Laborer,63878,White,Divorced,Fully Meets,3.0,06-08-2022,2,1,2,682.36,6.631074606433949,0.647072550087229,False
1208,Jazlene,Mcdaniel,2019-08-17,2019-10-25 00:00:00,Production Manager,Melissa Greene,Jazlene.Mcdaniel@Bilearner.Com,Nel,Active,Contract,Zone A,Part-Time,Retirement,Decision Example See Low Someone. Ball Week That.,Production,Wireline Construction,1979-12-30,Ma,Laborer,59862,Black,Single,Fully Meets,3.0,18-08-2022,5,1,5,492.39,6.754277891854894,0.43597835387196776,False
1209,Dane,Kelly,2023-05-31,Desconocido,Production Manager,Edwin Guerrero,Dane.Kelly@Bilearner.Com,Pl,Active,Part-Time,Zone A,Part-Time,Unk,Nan,Production,Wireline Construction,1999-06-04,Ma,Foreman,23252,Other,Married,Fully Meets,3.0,28-05-2023,1,3,1,197.78,2.967830253251198,0.10860844732368072,False
1210,Camila,Dunn,2020-12-08,2023-06-10 00:00:00,Production Manager,Ann Collins,Camila.Dunn@Bilearner.Com,Bpc,Active,Full-Time,Zone B,Part-Time,Involuntary,Carry Parent Fight Style Series Challenge.,Production,Field Operations,1948-12-24,Ma,Top Hand,91039,Asian,Divorced,Fully Meets,3.0,24-10-2022,4,5,1,485.44,5.4428473648186175,0.42825553098574326,False
1211,Aurora,Frederick,2018-11-05,2023-03-23 00:00:00,Production Technician Ii,John Miles,Aurora.Frederick@Bilearner.Com,Ccdr,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,Community Probably Bad Day Food Place Which Loss.,Production,Field Operations,1981-12-11,Ma,Splicer,37834,Other,Widowed,Fully Meets,3.0,16-03-2023,3,3,1,557.34,7.534565366187543,0.5081506339381952,True
1212,Caylee,Nunez,2020-08-26,2023-04-05 00:00:00,Production Technician Ii,Kevin Mendez,Caylee.Nunez@Bilearner.Com,Ew,Voluntarily Terminated,Contract,Zone C,Full-Time,Voluntary,Start Debate Hot Fact Keep Return.,Production,Engineers,1983-08-27,Ma,Project Manager,46678,Hispanic,Single,Fully Meets,3.0,31-01-2023,4,5,4,817.92,5.727583846680356,0.7977064882824219,False
1213,Tamia,Sharp,2020-02-23,Desconocido,Production Technician Ii,Joe Miller,Tamia.Sharp@Bilearner.Com,Msc,Active,Part-Time,Zone A,Part-Time,Unk,Nan,Production,Project Management - Con,1987-03-22,Ma,Coordinator,41849,White,Married,Fully Meets,3.0,28-09-2022,1,2,4,485.39,6.234086242299795,0.42819997110886393,False
1214,Jaliyah,Gamble,2022-02-12,Desconocido,Production Technician Ii,Joshua Barnes,Jaliyah.Gamble@Bilearner.Com,Nel,Active,Full-Time,Zone B,Full-Time,Unk,Nan,Production,Splicing,1967-09-19,Ma,Splicer,16422,Asian,Divorced,Fully Meets,3.0,02-06-2023,1,5,3,145.13,4.262833675564682,0.0501038969697643,False
1215,Xander,Savage,2020-02-13,Desconocido,Production Technician Ii,Daniel Benson,Xander.Savage@Bilearner.Com,Pl,Active,Contract,Zone C,Temporary,Unk,Nan,Production,Aerial,1983-07-18,Ma,Laborer,79625,Asian,Widowed,Fully Meets,3.0,25-10-2022,2,1,5,751.88,6.261464750171116,0.7243230029002256,False
1216,Marc,Crosby,2023-02-15,2023-03-09 00:00:00,Production Technician I,Andrea Smith,Marc.Crosby@Bilearner.Com,Pyz,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,Rock Stage Better East Bad View.,Production,General - Con,1986-06-19,Ma,Technician,11159,Black,Single,Fully Meets,3.0,09-09-2022,4,1,1,136.48,3.2553045859000687,0.04049203826964317,False
1217,Marques,Zimmerman,2019-12-03,2021-08-31 00:00:00,Production Technician I,Joshua Johns,Marques.Zimmerman@Bilearner.Com,Svg,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,First Choose Again Themselves Thing However.,Production,Wireline Construction,1960-07-17,Ma,Vp,52300,Asian,Single,Fully Meets,3.0,23-08-2022,5,5,1,857.42,6.458590006844627,0.841598791017079,True
1218,Livia,Salazar,2018-12-31,Desconocido,Production Technician I,Robert Watts,Livia.Salazar@Bilearner.Com,Wbl,Active,Full-Time,Zone B,Temporary,Unk,Nan,Production,General - Con,1974-10-15,Ma,Locator,32620,Black,Married,Fully Meets,3.0,27-02-2023,2,3,1,733.16,7.381245722108145,0.7035213849966108,False
1219,Alana,Choi,2020-01-16,2021-02-09 00:00:00,Production Technician I,Kelly Tate,Alana.Choi@Bilearner.Com,Bpc,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,Develop Think Capital Player Campaign Prepare.,Production,Engineers,1974-02-09,Ma,Engineer,83986,Hispanic,Married,Fully Meets,3.0,17-07-2023,2,2,2,761.31,6.338124572210814,0.7348015956796639,False
1220,Levi,Lawson,2018-11-20,2020-02-09 00:00:00,Production Technician I,Terry Flores,Levi.Lawson@Bilearner.Com,Ccdr,Voluntarily Terminated,Full-Time,Zone C,Temporary,Voluntary,Center Positive Their Garden Industry.,Production,Executive,1949-12-31,Ma,Vp,89298,Asian,Single,Fully Meets,3.0,08-05-2023,5,2,4,920.41,7.493497604380561,0.9115931239096373,False
1221,Kane,Black,2022-11-11,2023-07-03 00:00:00,Production Technician I,Leslie Davis,Kane.Black@Bilearner.Com,Ew,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Involuntary,Deep Sea Improve Miss They Nearly Measure.,Production,Yard (Material Handling),1967-04-09,Ma,Coordinator,91837,Asian,Single,Fully Meets,3.0,17-08-2022,5,5,3,167.69,3.5181382614647503,0.07517251341771025,False
1222,Paola,Weeks,2020-12-18,2021-07-23 00:00:00,Production Technician I,Sarah Williams,Paola.Weeks@Bilearner.Com,Msc,Voluntarily Terminated,Contract,Zone A,Part-Time,Involuntary,Improve Sea Attention Baby Local Ahead.,Production,People Services,1949-12-26,Ma,Recruiting,31362,Asian,Widowed,Fully Meets,3.0,31-03-2023,5,2,1,931.45,5.415468856947296,0.9238607447245897,False
1223,Brooklynn,Mack,2021-01-26,Desconocido,Production Technician I,Luke Miller,Brooklynn.Mack@Bilearner.Com,Nel,Active,Full-Time,Zone C,Temporary,Unk,Nan,Production,Engineers,1996-01-15,Ma,Engineer,3274,Asian,Widowed,Fully Meets,3.0,07-05-2023,4,1,4,474.36,5.308692676249144,0.4159434622692876,False
1224,Darrell,Zamora,2021-11-26,2022-05-24 00:00:00,Production Technician I,Jeremiah Smith,Darrell.Zamora@Bilearner.Com,Pl,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Retirement,Recently Business Give.,Production,Wireline Construction,1964-09-27,Ma,Administrative,71373,Hispanic,Married,Fully Meets,3.0,20-05-2023,4,2,3,598.72,4.476386036960986,0.5541319880435145,True
1225,Irvin,Warner,2023-05-15,Desconocido,Production Technician I,Krista Smith,Irvin.Warner@Bilearner.Com,Pyz,Active,Contract,Zone C,Part-Time,Unk,Nan,Production,Finance & Accounting,1957-01-14,Ma,Accounting,66660,Asian,Married,Fully Meets,3.0,05-11-2022,1,2,4,557.02,3.0116358658453115,0.5077950507261675,True
1226,Dayton,Castro,2023-06-20,Desconocido,Production Technician I,Eric Greer,Dayton.Castro@Bilearner.Com,Svg,Active,Full-Time,Zone A,Full-Time,Unk,Nan,Production,Field Operations,1967-04-16,Ma,Driller,26821,Other,Divorced,Fully Meets,3.0,04-04-2023,4,5,4,939.92,2.9130732375085557,0.9332725878679452,True
1227,Hailey,Mckay,2019-08-22,2022-06-06 00:00:00,Production Technician I,Hannah Davis,Hailey.Mckay@Bilearner.Com,Tns,Active,Part-Time,Zone C,Part-Time,Voluntary,Relate Size According Two Board.,Production,Billable Consultants,1987-03-21,Ma,Engineer,89365,Other,Divorced,Fully Meets,3.0,12-12-2022,1,2,2,669.19,6.740588637919234,0.6324380785172181,False
1228,Jaquan,Rowland,2021-08-30,Desconocido,Production Technician I,Anthony Murray,Jaquan.Rowland@Bilearner.Com,Wbl,Active,Contract,Zone B,Full-Time,Unk,Nan,Production,Fielders,1994-12-02,Ma,Engineer,88976,Other,Widowed,Fully Meets,3.0,21-01-2023,2,5,3,525.69,4.717316906228611,0.47298123187359015,False
1229,David,Velez,2020-01-27,Desconocido,Production Technician I,Michael Torres,David.Velez@Bilearner.Com,Bpc,Active,Part-Time,Zone B,Part-Time,Unk,Nan,Production,Field Operations,1952-12-31,Ma,Technician,43853,Black,Single,Fully Meets,3.0,20-05-2023,4,2,5,173.66,6.308008213552362,0.0818063627171002,False
1230,Joslyn,Patel,2022-03-04,Desconocido,Production Technician I,Claire Baker,Joslyn.Patel@Bilearner.Com,Ccdr,Active,Contract,Zone C,Temporary,Unk,Nan,Production,Wireline Construction,1974-09-18,Ma,Groundman,19697,Hispanic,Widowed,Fully Meets,3.0,30-11-2022,5,4,4,635.71,4.20807665982204,0.5952351849588302,False
1231,Colt,Archer,2020-03-07,Desconocido,Production Manager,Michael Garcia,Colt.Archer@Bilearner.Com,Ew,Active,Contract,Zone B,Temporary,Unk,Nan,Production,Wireless,1994-10-03,Ma,Laborer,50000,Black,Married,Fully Meets,3.0,13-03-2023,2,2,1,896.8,6.198494182067077,0.8853577500472258,False
